business_id,business_name,city,state,business_avg_stars,categories
pDurCski6kcl8mcXmpcKKw,Ace of Steaks,Philadelphia,PA,4.5,"Restaurants, Cheesesteaks, Sandwiches, Burgers"
KqSSDZzkWOkOG0w1NUQAKQ,Bruce Dog,Tucson,AZ,4.5,"Hot Dogs, Food, Kosher, Food Stands, Restaurants, Food Trucks"
q6V-xAaihjwVGj0pxWQ8Ig,Your Mom's Burger & Shake Joint,Quakertown,PA,3.5,"Restaurants, Burgers, Chicken Wings, Salad"
SvnBM39YoBHHiOsuUWYSvw,Phamous Phil's Fried Chicken & BBQ - Limerick,Limerick,PA,3.5,"Breakfast & Brunch, American (Traditional), Chicken Wings, Barbeque, Southern, Burgers, Restaurants, Cheesesteaks"
nCT64ZImq3KCuUatn8jHUw,Logan's Roadhouse,Antioch,TN,2.5,"Bars, Barbeque, Restaurants, Nightlife, American (Traditional), Steakhouses"
aUuwxNRl2SJP64jkI67cbg,LongHorn Steakhouse,Florissant,MO,3.0,"American (Traditional), Restaurants, Barbeque, Steakhouses"
8Wy34N_LhbPsOB3duBcx9A,Slim Chickens,Saint Louis,MO,2.5,"Restaurants, Southern, Comfort Food, American (Traditional)"
rQ0g1hm_BKsIcRfbHbyPrg,Ultima Cucina,St Louis,MO,4.0,"Cocktail Bars, Restaurants, Venues & Event Spaces, Event Planning & Services, Steakhouses, American (New), Bars, Nightlife"
KZl-0F4hKwhKSLPmT-A6dw,Star Fusion,Philadelphia,PA,3.5,"Restaurants, Cafes"
Rym1VW90lJR-c-x7N8Q64A,Auburn Road Vineyard and Winery,Pilesgrove,NJ,4.0,"Local Flavor, Food, Arts & Entertainment, Pizza, Wineries, Restaurants"
NV8fdSx1BHtwP1mC2eedSQ,B-Side Complex,Philadelphia,PA,2.5,"Seafood, Dance Clubs, Nightlife, Restaurants, Bars, Lounges, Hookah Bars"
VIbvORvfmyZETYQK_cn0SA,PrimoHoagies,Downingtown,PA,2.5,"Restaurants, Food, Burgers, Fast Food, Sandwiches, Italian"
b2mNFywVb_MaQ6f4wyzrkQ,Bistro 24 American Grille,Exton,PA,3.5,"American (Traditional), Food, Juice Bars & Smoothies, American (New), Breakfast & Brunch, Restaurants"
nk9CYmNy0mxuu3dosjyV3Q,The Flying Saucer Cafe,Philadelphia,PA,3.5,"Breakfast & Brunch, Bagels, Restaurants, Food, Coffee & Tea"
Gj-KAhvGJ8PNy1xo-vOMDg,Imo's Pizza,Webster Groves,MO,3.5,"Specialty Food, Restaurants, Sandwiches, Food, Pasta Shops, Pizza"
dqyijU3ditWPJKxPgR3qAQ,Eddie's Restaurant,Boise,ID,4.0,"Breakfast & Brunch, Restaurants, American (Traditional), Diners, Burgers"
7wc3OsRq0FxCtnTlpI1j_Q,Papacito Nashville,Nashville,TN,4.0,"Latin American, Mexican, Restaurants"
2OJqIloZMAZXCW3uzF8jJw,El Sitio,Santa Barbara,CA,4.0,"Ethnic Food, Restaurants, Mexican, Specialty Food, Imported Food, Food"
soaZ7_oU7xcphlw6gpWblg,Starbucks,Santa Barbara,CA,3.0,"Food, Restaurants, Coffee & Tea"
qTIgeBp_dR5Rvi0XWJMW4g,Five Guys,Tucson,AZ,4.0,"Restaurants, Burgers, Fast Food, American (New), American (Traditional)"
GZ4t2CGxejHq-qcDFW3EJQ,Brickhouse Pizza,Largo,FL,4.0,"Pizza, Food, Restaurants, Food Delivery Services"
siUk0bqIjI80KBFptR1Mcw,Heights Seafood,Tampa,FL,4.5,"Food, Seafood, Poke, Restaurants, Seafood Markets, Specialty Food"
0jPp69hbYMOzRYbhLEzCjQ,Ti Penso,Philadelphia,PA,4.0,"Food, Restaurants, Breakfast & Brunch, Desserts, American (New)"
OPptCcnDfhjNuiXmGGZzaQ,Lonni's Sandwiches Etc,Clearwater,FL,4.0,"Sandwiches, Delis, Restaurants"
201UaKaEfKv_o3wSCthKpw,Best NY Pizza,Wesley Chapel,FL,3.0,"Restaurants, Italian, Pizza"
tavK8PX3ysc8DRFEB8AlTA,Quality Foods Market,Lutz,FL,4.5,"Salad, Grocery, Specialty Food, Delis, Food, Beer, Wine & Spirits, Beer Bar, Nightlife, Vegan, Sandwiches, Bars, Pizza, Wine Bars, Desserts, Restaurants"
Rh-MHfv2XKr0rnU44XsYbw,Whiskey Wings Sports Bar & Grill,St. Petersburg,FL,3.0,"Bars, Restaurants, Sports Bars, Nightlife, Chicken Wings, American (Traditional)"
V6wr6ibKSuPm9x5PMZOufA,Housewife Bake Shop,Tampa,FL,3.5,"Restaurants, Event Planning & Services, Bakeries, Caterers, Food"
Lhf_GwM-UA23S6v1guJRmw,Tomo Sushi,Tampa,FL,4.0,"Sushi Bars, Restaurants, Japanese"
7in6dT2FVNf0ruyHYJCZNg,Dickey's Barbecue Pit,Lutz,FL,2.5,"Barbeque, Chicken Wings, Restaurants, American (Traditional), Southern"
FWxgB0LkOK3vzNTF3Rb6uQ,Los Amigos Mexican Restaurant,Nashville,TN,4.0,"Restaurants, Mexican"
MjEkLvjjHPC_Qf9hht84bQ,Woodfire MJ,Mount Juliet,TN,3.5,"Seafood, Restaurants, American (Traditional), Steakhouses, Southern"
rmvEN4p8to8hx7o7lo8Xlg,Penn's Table,West Chester,PA,4.0,"Coffee & Tea, Food, American (Traditional), Restaurants"
OdsYhHoth75aUcH-HCw2CA,Schiano's Las Vegas Pizza,West Chester,PA,3.5,"Pizza, Restaurants"
NFKQNyGGj0S2LNqO-iTWKQ,China Palace,West Chester,PA,4.0,"Chinese, Restaurants"
Ac-GCqvCvaSo7uHv75OnOw,Colonial Village Meat Market,West Chester,PA,4.0,"Specialty Food, Meat Shops, Food, Event Planning & Services, Delis, Sandwiches, Restaurants, Caterers"
6oUzFl714h2_yuqKMeU2_w,Ming's Restaurant,Hatboro,PA,4.0,"Restaurants, Seafood, Chinese"
qzPVbrEP6fghM2muMNe5fA,IHOP,Warrington,PA,3.5,"Restaurants, American (New), Burgers, American (Traditional), Breakfast & Brunch"
PwHa_x_kUykiJBg1Vo1BiQ,Mike's York Street Bar & Grill,Warminster,PA,3.0,"Nightlife, Restaurants, Sports Bars, Bars, American (Traditional)"
w9GGB7vFK6jgReDykEwhqQ,Barnaby's-West Chester,West Chester,PA,3.0,"Restaurants, Nightlife, Pubs, Bars, Sports Bars, American (Traditional)"
TZNxFGWXpmst9Uwud3OezA,Cafe La Fontana,Hatboro,PA,3.0,"Italian, Pizza, Restaurants"
9FYoGKO-d6LEgQzs-gVawA,"Desmond Hotel Malvern, a DoubleTree by Hilton",Malvern,PA,3.0,"Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Restaurants"
kaC8SY5tUizqrTXrB8VNdg,Whitemarsh Valley Inn,Lafayette Hill,PA,3.0,"Lounges, Event Planning & Services, Restaurants, Nightlife, Bars, Hotels, Seafood, Steakhouses, Salad, Hotels & Travel"
JzqY0fO-f1MhR6OXHv6__A,Tiki Teriyaki Burger Time,Boise,ID,3.5,"Restaurants, Burgers, Hawaiian, Food Trucks, Food"
fsGytCX6xLYIM4oniPP-og,Louisiana's Soul Bayou,Boise,ID,4.5,"Cajun/Creole, Restaurants"
pORvWLJb_ioqIrNo-yacfw,Pancho's Cafe,Philadelphia,PA,4.5,"Food, Restaurants, Breakfast & Brunch, Mexican, Desserts"
KGi0xWoGhWQXKZwUcoG6Mg,Scotto’s Pizza,Marlton,NJ,4.5,"Restaurants, Pizza"
lmpjnr3sCLD84lfThoiQ3w,Six Feet Under Gastropub,Philadelphia,PA,4.0,"Breakfast & Brunch, Nightlife, Restaurants, Bars, American (Traditional), Gastropubs, Cocktail Bars"
jgmOySDa3Rn23l7uiS2JHw,Andre's Ribs,Saint Louis,MO,4.5,"Barbeque, Food, American (Traditional), Restaurants"
F9cpl6igc4781OtbBWazKQ,Marokko,Ardmore,PA,4.5,"Restaurants, Moroccan, Mediterranean, Vegetarian"
8EXXbv7HuwEGuUpYXP8eCg,Frank's American Pub & Grill,Downingtown,PA,4.0,"Pubs, American (Traditional), Sports Bars, Bars, Restaurants, Nightlife"
vJ3Jh0vXXeFWmo1PQ-N0nQ,Kif's Sports Bar and Hookah Lounge,Philadelphia,PA,3.5,"American (New), Bars, Restaurants, Hookah Bars, Sports Bars, Nightlife"
_-GYicUDtfIfMs2SiXdJIA,Kung Fu Tea,Ardmore,PA,4.0,"Juice Bars & Smoothies, Asian Fusion, Restaurants, Bubble Tea, Food, Coffee & Tea"
HAYfJc20CxJjvI72NmmV6A,Los Amigos Food Market,Philadelphia,PA,4.5,"Ethnic Food, Meat Shops, Specialty Food, Food, Butcher, Grocery, Mexican, Restaurants"
iT1SHRDcql3SGws9XQRscQ,m2o Burgers & Salads,Wynnewood,PA,4.0,"Food, American (Traditional), Juice Bars & Smoothies, Burgers, Restaurants, American (New), Salad"
Z1YH3dvDwdM6_isWY4jtrQ,Peninsula,Nashville,TN,4.5,"French, Spanish, Portuguese, Restaurants, Pop-Up Restaurants"
H0r2ZtYuOyk2q_Utn-NGAw,China King,Cheltenham,PA,4.0,"Cantonese, Restaurants, Szechuan, Chinese, Seafood"
RXIwRNsSCw6YIyVQ8wZ0Sg,China House,Wynnewood,PA,3.5,"Chinese, Restaurants"
9tNsYGgHUzpUXrecptRXnQ,Ignite,Marana,AZ,4.5,"Nightlife, Restaurants, Lounges, Pubs, Bars, Gastropubs"
dRDQZsKOTJaYXyi0M-yFAQ,Pizza Hut,Sun City Center,FL,1.5,"Pizza, Italian, Chicken Wings, Restaurants, Fast Food"
QkY0yaqfLe18MVa_aG325A,Taco Bell,Tampa,FL,1.5,"Tex-Mex, Fast Food, Restaurants, Tacos, Mexican"
U-4hyN6yZEedbi9R1EvX5A,Boyle's Backyard,Palm Harbor,FL,4.0,"Restaurants, American (Traditional)"
292kNklhFCqx2te2UE0OrA,Cody's Original Roadhouse,Tarpon Springs,FL,3.0,"Steakhouses, Restaurants"
Un5bYy2VjhL137p0qGGYRQ,Hooters,Tampa,FL,3.0,"Bars, Sports Bars, Nightlife, Restaurants, Chicken Wings, American (Traditional)"
Gu_CWWSWsd37hpJyEHmgTQ,Prima's Pizza & Pasta,Hockessin,DE,3.5,"Restaurants, Pizza"
VxVQSJKTCx-5WFe-clKOaw,232 Corner Cafe,Richboro,PA,4.5,"American (New), Restaurants, Cafes"
P4VXmpHxgVQ2iEywgHU2nA,Alarz Restaurant & Grill,Bensalem,PA,4.5,"Seafood, Restaurants, Mediterranean, Italian, Middle Eastern, American (Traditional), Salad"
mcKERMt08KRgYO8xvbk5zw,Heritage Hoagies,Huntingdon Valley,PA,4.0,"Food, Restaurants, Sandwiches"
GXqzvoBm9iEZ_R6Ubeqzrw,Steve's Prince of Steaks,Langhorne,PA,4.0,"Restaurants, Sandwiches"
RkyEwJMQymYAjQ5yXw6q3w,Massa,Ambler,PA,3.5,"Mediterranean, Pizza, Restaurants"
yrpbZJblFvKpXSMvj--WVQ,Blue Cross RiverRink Winterfest,Philadelphia,PA,4.0,"Nightlife, Skating Rinks, Restaurants, Hotels & Travel, Event Planning & Services, Bars, Comfort Food, Active Life, Hotels"
e0KzISSDK4b4unzirf3cYQ,Mimmo's Pizza,Philadelphia,PA,2.0,"Pizza, Restaurants"
RajKQBW6DEVdblVhSO7uiw,Sunset Social,Philadelphia,PA,3.0,"Burgers, Restaurants, Nightlife, Bars"
KPIjz4gMwMTZzTGT_g8Byw,Far East Chinese Cuisine,Philadelphia,PA,5.0,"Cantonese, Chinese, Restaurants"
TJhQ9wS_nuLE383nfWXnqw,Major Wing Lee Grocery Market,Philadelphia,PA,4.0,"Restaurants, Delis, Food, Grocery, Sandwiches"
2PlhAoV-zXw2SUaWzkw-Ng,Friendly's - Pottstown,Pottstown,PA,2.0,"Restaurants, Ice Cream & Frozen Yogurt, Burgers, Food, American (Traditional), Diners, Breakfast & Brunch, American (New)"
c2ZvhzfK8opY3HxswFg3Yg,Wendy's,Horsham,PA,2.0,"Restaurants, Fast Food, Burgers"
BsHE4GjG--eJeF4dcIsLGg,Ron's Crooked Hill Tavern,Pottstown,PA,4.0,"Pubs, Nightlife, Restaurants, American (Traditional), Bars"
OnR86SBjEMUg60cCyOxQ9w,The Jukebox Cafe,Boyertown,PA,3.5,"Restaurants, American (New), Soup, Cafes"
WM5eqWnJxmqHrrMA3uZIeA,The Butcher and The BBQ,Pottstown,PA,2.5,"Restaurants, Barbeque"
c1VW6jJqKf_KJmc15fq_sA,China Taste,Port Richey,FL,3.5,"Restaurants, Chinese"
VvuvNLlxEQL6Rhqm3w3jLg,GiGi's Pizza & Pasta,New Port Richey,FL,4.0,"Italian, Restaurants, Pizza"
NQzJ03JJIQKmBotWROmvcw,Antonietti Pizzeria,Port Richey,FL,4.0,"Food Delivery Services, Pizza, Food, Italian, Restaurants"
pwXXU8GjjNlrfhAepXW4xw,Volo Di Ragazzi's Italian Restaurant & Pizzeria,New Port Richey,FL,3.5,"Italian, Restaurants, Pizza"
u9hM7L0qBcmk2NNXaAKOdg,Tierra Caliente,Conshohoeken,PA,3.5,"Restaurants, Nightlife, Latin American, Cocktail Bars, Wine Bars, Bars, Tacos, Mexican"
QQkbO_D_7aIOUeLuhPoPtQ,JD McGillicuddy's,Wayne,PA,2.0,"Nightlife, Bars, Restaurants, Caterers, Irish Pub, Event Planning & Services, Barbeque"
7eguS2DuAG-4B9EAHAP5Dw,FredRicks Deli,New Orleans,LA,4.0,"Restaurants, Delis, Dive Bars, Nightlife, Sandwiches, Bars, Breakfast & Brunch"
F-NlTcl5BHb07E7TFb2TJw,Rosarito,Isla Vista,CA,2.5,"Food, Food Delivery Services, Restaurants, Mexican"
6us2JBbWs_5iI0XhAiaPZQ,Vino Volo,Reno,NV,4.0,"Tapas/Small Plates, Restaurants, Nightlife, Wine Bars, Bars"
prtoCs0bbLX7UYSeASOSWw,The Sand Bar,Madeira Beach,FL,4.5,"Shaved Ice, Food, Ice Cream & Frozen Yogurt, Restaurants, Hot Dogs"
ZrsB3DVzC7nNI2a4PVJrmA,Jack Ward & Sons Plumbing,Nashville,TN,4.0,"Home Services, Restaurants, Water Heater Installation/Repair, American (Traditional), Water Purification Services, Local Services, Contractors, Plumbing, Heating & Air Conditioning/HVAC, Septic Services"
lUMn7wgM-frtkxg5WuYUDg,Plum's Upper Room,Zionsville,IN,3.5,"French, Bars, Restaurants, Nightlife"
7KFWWjzHOSBl9HDVXkyusQ,Wawa,Mount Ephraim,NJ,3.5,"Restaurants, Sandwiches, Gas Stations, Coffee & Tea, Automotive, Convenience Stores, Food"
bwh7ozWD_qk6Ebzvac4eQA,Eagle Diner,Pine Hill,NJ,3.5,"Restaurants, Diners, Desserts, Sandwiches, Food, Breakfast & Brunch"
q3nQcgx2KFYiAnTLfIx18w,Mandarin Palace,Boise,ID,2.5,"Chinese, Restaurants"
lrdbP1EQzMvg44ljKaVblw,Idaho Pizza Company,Boise,ID,3.5,"Restaurants, Pizza"
-R9t30RvsG-Rtiq63yuEmg,Crescent No Lawyers Bar-Grill,Boise,ID,2.5,"American (Traditional), Nightlife, Bars, Restaurants"
dqvu-_sIZw7bx0DLX0vC9A,Kampai Sushi,Tucson,AZ,4.0,"Restaurants, Sushi Bars, Asian Fusion, Japanese"
7ptGQTkwnECXBmUmTF-Z9w,Mr & Mrs Crab,Tampa,FL,4.0,"Cajun/Creole, Restaurants, Seafood, Nightlife, Bars"
pNIXTOP7tQm029PakX7LyQ,Daddy's Dogs - Nations,Nashville,TN,4.5,"Restaurants, Hot Dogs"
1iq3rdfVkcmaIIrq91jUbQ,The District Bar & Kitchen,Nashville,TN,4.0,"Sandwiches, Restaurants, Bars, Food, Nightlife, Local Flavor, American (New)"
QwIoMcD_Nd7DV7o-rmr2ug,Double Dogs - Sylvan Heights,Nashville,TN,3.5,"Bars, Sports Bars, Hot Dogs, Restaurants, American (Traditional), Nightlife, Burgers"
h7B28RLjcr9AcSMfqBuvHQ,House: A Social Eatery,Nashville,TN,4.0,"American (New), Nightlife, Social Clubs, Restaurants, Bars, Arts & Entertainment"
q5AbgnNJdCEZBqImP3kOuw,Wolfies Grill - Fishers,Fishers,IN,4.0,"Nightlife, Bars, Restaurants, Burgers, Arts & Entertainment, American (Traditional), Jazz & Blues, Sports Bars"
1M6nUmeiYpOhuqIzq1JzVQ,Hotel Tango - Zionsville,Zionsville,IN,4.5,"Lounges, Cocktail Bars, Beer Bar, Restaurants, Distilleries, Food, American (Traditional), Nightlife, Bars"
sWfu-ZkW8alFwLQ0DAb3NQ,Wingstop,Tucson,AZ,2.5,"Chicken Wings, Restaurants"
Jx8vvRXwfCjkiaofXuNe8g,Wendy's,Tucson,AZ,2.0,"Burgers, Fast Food, Restaurants"
Ph3JMW-vFSA0-qbhywD38A,Viva Burrito,Tucson,AZ,2.0,"Restaurants, Mexican"
ZKY_YxsjpRV_w8LkOkfKXw,Del Taco,Tucson,AZ,3.0,"Fast Food, Mexican, Restaurants"
UrGRbxzIc7BL0wzYmwha4g,Wingstop,South Tucson,AZ,3.0,"Restaurants, Chicken Wings"
0KaePrBSRJwUQaHywCM5Zw,McDonald's,Tucson,AZ,2.0,"Coffee & Tea, Fast Food, Burgers, Restaurants, Food"
NbNIxOxOtddU6cg4ixA1ww,Lucky Wishbone,Tucson,AZ,4.0,"Specialty Food, Chicken Wings, Food, Fast Food, Restaurants, Ethnic Food"
T9ipW3BH2_wTUNEGOBpYVQ,Taco Bell,Tucson,AZ,1.5,"Restaurants, Breakfast & Brunch, Tex-Mex, Mexican, Tacos, Fast Food"
2SolIliNfmuwH0NGAB7NHQ,ATL wings,Tucson,AZ,3.5,"Restaurants, Chicken Wings"
c-oGZZ81FYvclXAYIs0mqg,Dirtbag's,Tucson,AZ,2.5,"Restaurants, Bars, Dive Bars, American (Traditional), Nightlife"
9z0XNWznR6KXQSMBt00AHA,Co Co Di,Edmonton,AB,3.5,"Middle Eastern, Restaurants, Lebanese, Mediterranean"
xD_2JRxuRYs7hGvYJjYOYg,Rebel Food & Drink,Edmonton,AB,3.5,"Bars, Wine Bars, Nightlife, Gastropubs, Restaurants, Canadian (New)"
1tm-CQ4-dFxY03fAScQ01A,McDonald's,Edmonton,AB,2.0,"Restaurants, Burgers, Fast Food, Coffee & Tea, Food"
52wmdzhtILUZQu_VA4gwtg,T&D Vietnamese Noodle House,Edmonton,AB,4.0,"Vietnamese, Restaurants"
JGtuPn1SSveEvWDcXn8sDA,Chili'S Grill And Bar,Land O' Lakes,FL,2.5,"Restaurants, Mexican"
JOU22FJLIZNsYRymOMnfkg,Poke Express,Tampa,FL,4.5,"Sushi Bars, Food, Japanese, Poke, Restaurants"
hr5xn72O1JGig3R_P9w0KQ,Loomy's,Troy,IL,4.0,"American (New), Restaurants"
UhNeXD7-v7wDZOqxNLgLXA,Asia Garden,Collinsville,IL,4.0,"Chinese, Japanese, Asian Fusion, Restaurants"
VvQEU1BuLoctkPlOTKm0SQ,La Fonda,Edwardsville,IL,3.5,"Mexican, Restaurants"
-imlMPrEJ8cc99qjEclKVA,Steak ’n Shake,O'Fallon,IL,2.0,"American (New), Restaurants, Diners, Burgers, American (Traditional), Breakfast & Brunch, Fast Food"
1gcxlzxJH3ibkI_YJzVBPQ,Denny's,Glen Carbon,IL,2.0,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)"
7hIBLLQGYc69U5Tp5eHoMQ,La Gardenia,Collinsville,IL,4.0,"Food, Beer, Wine & Spirits, Mexican, Restaurants"
Zbz39LnO746zCU0PoXsHkQ,Alfonzo's Pizzeria,Troy,IL,4.0,"Arts & Entertainment, Restaurants, Chicken Wings, American (New), Salad, Arcades, Pizza, Italian"
CoDPytt_FfX8wY5Y3G6cpg,Taco Bell,Saint Louis,MO,2.0,"Breakfast & Brunch, Restaurants, Tex-Mex, Tacos, Mexican, Fast Food"
opjF_JN6Kpr5zWxBhkGC7w,Mammoth Coffee,Philadelphia,PA,4.0,"Vegetarian, Food, Coffee & Tea, Restaurants, Vegan, Sandwiches"
k2UBsjcz7qS3jQbkn_rxBQ,Panda Express,Creve Coeur,MO,2.0,"Chinese, Fast Food, Restaurants"
64DfFB2Dkf1HWT6l2mCvcw,Lion's Choice,Bridgeton,MO,4.0,"Restaurants, Sandwiches, Fast Food, American (New), American (Traditional)"
lbtx0YX6Hj1F1WEv-QQjbg,Dunkin',Oldsmar,FL,1.5,"Restaurants, Food, Coffee & Tea, Donuts"
sdLBeQVxRb0vbAuOB4rTvw,El Señor De Los Tacos,Tampa,FL,3.5,"Tacos, Breakfast & Brunch, Restaurants, Mexican, Latin American"
R6M_bAdcyfGlSBOHDxEV_A,The Dog Saloon,Tampa,FL,4.5,"Sports Bars, Bars, Restaurants, Nightlife, American (Traditional)"
Xx0rOtPQP_1FwOoYSVFWTQ,Open Cafe,Tampa,FL,4.5,"Cafes, Soul Food, Restaurants"
LO3hy9VoZIuHdFRuI9XiHQ,Wingets,Tampa,FL,4.0,"Chicken Wings, Restaurants"
bjl2Xtm9kCWsCqz0OkS75g,Tapper Pub,Tampa,FL,4.0,"Sandwiches, Pubs, Bars, Nightlife, Dive Bars, Restaurants"
zCglWMsODFnewijW7S5KwQ,McDonald's,Doylestown,PA,1.5,"Burgers, Restaurants, Coffee & Tea, Fast Food, Food"
MZPDsbYyacsC2hs6yQRKKw,TGI Fridays,Warrington,PA,2.5,"American (New), Nightlife, Restaurants, Bars, American (Traditional)"
gBJuIX6QdC6aWxUIMyiQig,Slack's Hoagie Shack,Warrington,PA,4.0,"Delis, American (Traditional), Sandwiches, Restaurants"
PzvTiZtyVm74RYc5FFq0Nw,Wawa,Horsham,PA,3.5,"Convenience Stores, Restaurants, Food, Gas Stations, Sandwiches, Automotive, Coffee & Tea"
uUoIUH5PKo22qxRXxZ_Ttg,Habanero's Mexican Restaurant,Nashville,TN,4.5,"Mexican, Restaurants"
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,Land O' Lakes,FL,4.5,"Restaurants, Tacos, Vegetarian, Breakfast & Brunch, Latin American, Mexican"
nvaGtrwp24HMgervrmMKwQ,Rise Biscuits Chicken - Nashville Downtown,Nashville,TN,4.0,"Southern, Restaurants, Sandwiches, Donuts, Food, Breakfast & Brunch"
lpfrjbjIWC0BNZThaSDMLw,Simply Thai Restaurant,Florissant,MO,4.0,"Thai, Restaurants"
LY_nNyOkRZN4woPn_tXhxg,QDOBA Mexican Eats,Florissant,MO,2.5,"Tex-Mex, Fast Food, Caterers, Mexican, Event Planning & Services, Restaurants"
QEF6usO04AtvrazPhLX_sw,Chinese Express,Ferguson,MO,4.0,"Chinese, Restaurants"
LOXQelUlZaLnz7zPtEpTsg,LongHorn Steakhouse,Indianapolis,IN,3.5,"Barbeque, American (Traditional), Restaurants, Steakhouses"
bnncAgEQfVe9-qIRzcJyCQ,Pies & Pints,Carmel,IN,4.0,"Chicken Wings, Salad, Restaurants, Nightlife, Bars, Beer Bar, Pizza"
HSjS8WGRluB97kg5WGxu7g,Tutti Frutti Breakfast & Lunch,Edmonton,AB,3.0,"Restaurants, Breakfast & Brunch"
l8uzbLGk9CLjElcWGyBZ0Q,Transcend Coffee - Ritchie Market,Edmonton,AB,4.5,"Food, Cafes, Coffee & Tea, Restaurants"
y1FrKl-RUO_iDHolh3Bdcw,Steakout Pizza & Grill,Edmonton,AB,3.0,"Steakhouses, Restaurants, American (Traditional), Breakfast & Brunch, Sandwiches, Pizza"
D6qD1DeZiWhOdeTX0wLY7A,Montreal Hot dogs Poutine & Fries,Edmonton,AB,3.0,"Restaurants, Hot Dogs, Poutineries"
W19eP0aH9XqQ9IIn4UDIgw,Wow Cafe & Wingery,Metairie,LA,2.0,"Restaurants, American (Traditional)"
93Qz38XNX0NI_ozV4p65Zg,Mediterranean Pizza,Brownsburg,IN,4.0,"Restaurants, Pizza"
JD5IDaxTX5gyIiHMdLD_Bw,Wok Chi Stir Fry Kitchen,Wesley Chapel,FL,3.0,"Restaurants, Vegetarian, Chinese, Asian Fusion, Diners, Dim Sum"
LTfdnyhe7ikrnXK5ysJAYQ,McAlister's Deli,Indianapolis,IN,3.0,"Restaurants, Salad, Sandwiches, Delis"
tAz7TnO2YnzB_ssMoZ-c5Q,Liberty Street,Indianapolis,IN,4.0,"Gastropubs, Bars, Restaurants, Nightlife"
uy5t9IijEK7z24ig3qVhhA,Educated Sandwich,Indianapolis,IN,4.0,"Restaurants, Sandwiches"
VUyr92uFRFNz0zSmb-C85g,Chick-fil-A,Indianapolis,IN,4.0,"Fast Food, Event Planning & Services, Restaurants, Chicken Shop, American (Traditional), Breakfast & Brunch, Caterers, Food"
XixKy4AoVb-sAljtEeKALw,Aether,Philadelphia,PA,4.0,"Bars, Cocktail Bars, American (New), Nightlife, Restaurants, Seafood"
aNLsMhKmRTrMWd8ibfF54Q,Wayback Burgers,Pottstown,PA,3.0,"Restaurants, Burgers, American (Traditional), Hot Dogs"
v5ZoTXPY_2es8GfuVDq5dw,Our Place Restaurant,Gilbertsville,PA,3.5,"Fast Food, Restaurants, American (Traditional), Nightlife, Bars, Comfort Food"
bV5raFcGwmElIbX9G_rWOQ,Fujiyama,Upper Pottsgrove,PA,3.0,"Restaurants, Japanese"
b-XcM-IyX0mNDlGC41jrPQ,iCreate Cafe,Pottstown,PA,4.5,"Vegan, Educational Services, Education, Private Tutors, Coffee & Tea, Cafes, Tutoring Centers, Restaurants, Food, Mediterranean"
sOOuxhfGb00z3MaGk2YANA,Tower Hill Brewery,Chalfont,PA,4.5,"American (Traditional), Nightlife, Breweries, Brewpubs, Bars, Food, Beer Gardens, Restaurants"
abvsCLYEOvhsWSlgiTvbCQ,Firefly Cafe and Outpost,Boyertown,PA,4.5,"Gluten-Free, Restaurants, Vegetarian, Cafes, Vegan"
D_lE51Tqc41pzcTedWTc5A,Tuned Up Brewing,Spring City,PA,4.5,"Arts & Entertainment, Pubs, Music Venues, Restaurants, Pizza, Bars, American (Traditional), Food, Nightlife, Beer Bar, Breweries, Barbeque"
0p_Y0p9FBDycE99DhcGK-A,Tornetta's Pizzeria,Pottstown,PA,4.0,"Restaurants, Pizza, Italian, Salad"
uLmX3n3GqF7HwXtVjXd3Xg,Popeyes Louisiana Kitchen,Pottstown,PA,2.0,"Food, Chicken Wings, American (Traditional), Restaurants, Fast Food"
21VZvDjXlduwqtmJ1wIwWQ,Mike's Brick Oven Pizza,Pottstown,PA,3.0,"Restaurants, Pizza, Delis"
CaS4OzIfDfbYyGai0Wn3Zw,Intelligent Gourmet,Tampa,FL,4.5,"Organic Stores, Juice Bars & Smoothies, Restaurants, Ethnic Food, Food, Specialty Food, Health Markets"
oriZ5IOonGHHRkmeSHNwiw,Rush Off Main,Brownsburg,IN,3.5,"Hot Dogs, Burgers, Restaurants, American (Traditional)"
krcU3vu-4xC_O5Zb0IXqJg,Barringer's Tavern,Indianapolis,IN,4.0,"Nightlife, Pubs, Bars, Diners, Beer Bar, Burgers, Restaurants"
9WGrXMnoOJD8VPpKUr3Q7w,Noodles & Company,Plainfield,IN,3.0,"Comfort Food, Mediterranean, Food, Noodles, Specialty Food, Asian Fusion, American (Traditional), Italian, Restaurants, Fast Food, Soup, American (New), Pasta Shops, Salad"
UOzIG4ZopiFCz9ssa-NsFQ,Books & Brews - Brownsburg,Brownsburg,IN,4.0,"Gastropubs, Used Bookstore, Food, Breweries, Books, Mags, Music & Video, Shopping, Sandwiches, Bookstores, Restaurants"
wD0OY5AYINSCyCflHgd7Ag,Futuro,Indianapolis,IN,4.5,"Restaurants, Pizza"
41Npro5cT2bMDXD-65GHag,Super China Buffet,Indianapolis,IN,2.5,"Chinese, Restaurants"
aIdkqPF4DufRvCMmzl_I2Q,Papa's Pizzeria and Italian Cuisine,Brownsburg,IN,4.5,"Restaurants, Pizza, Italian, Food"
